Name,Active,MCS
1PU_16,1PU,0.48
1PU_17,1PU,0.222
1PU_18,1PU,0.63
1PU_19,1PU,0.382
1PU_20,1PU,0.379
1PU_21,1PU,0.5
1PU_22,1PU,0.27
1PU_23,1PU,0.306
1PU_24,1PU,0.72
1PU_25,1PU,0.343
1PU_26,1PU,0.464
1PU_27,1PU,0.438
1PU_28,1PU,0.243
1PU_29,1PU,0.333
1PU_30,1PU,0.361
1PU_31,1PU,0.257
1PU_32,1PU,0.633
2PU_1,2PU,0.375
2PU_2,2PU,0.361
2PU_3,2PU,0.485
2PU_4,2PU,0.293
2PU_5,2PU,0.364
2PU_6,2PU,0.417
2PU_7,2PU,0.257
2PU_8,2PU,0.263
2PU_9,2PU,0.444
2PU_10,2PU,0.25
2PU_11,2PU,0.361
2PU_12,2PU,0.389
2PU_13,2PU,0.225
2PU_14,2PU,0.364
2PU_15,2PU,0.406
2PU_16,2PU,0.278
2PU_17,2PU,0.342
2PU_18,2PU,0.378
2PU_19,2PU,0.275
2PU_20,2PU,0.515
2PU_21,2PU,0.368
2PU_22,2PU,0.359
2PU_23,2PU,0.371
2PU_24,2PU,0.303
2PU_25,2PU,0.25
2PU_26,2PU,0.351
2PU_27,2PU,0.216
2PU_28,2PU,0.368
2PU_29,2PU,0.361
2PU_30,2PU,0.361
2PU_31,2PU,0.375
2PU_32,2PU,0.343
132_1,132,0.343
132_2,132,0.536
132_3,132,0.613
132_4,132,0.297
132_5,132,0.552
132_6,132,0.406
132_7,132,0.294
132_8,132,0.4
132_9,132,0.303
132_10,132,0.394
132_11,132,0.324
132_12,132,0.382
132_13,132,0.594
132_14,132,0.389
132_15,132,0.353
132_16,132,0.333
132_17,132,0.342
132_18,132,0.243
132_19,132,0.225
132_20,132,0.531
132_21,132,0.371
132_22,132,0.308
132_23,132,0.371
132_24,132,0.256
132_25,132,0.419
132_26,132,0.531
132_27,132,0.394
132_28,132,0.289
132_29,132,0.594
132_30,132,0.216
132_31,132,0.282
132_32,132,0.412
130_1,130,0.333
130_2,130,0.615
130_3,130,0.25
130_4,130,0.387
130_5,130,0.448
130_6,130,0.382
130_7,130,0.536
130_8,130,0.567
130_9,130,0.4
130_10,130,0.531
130_11,130,0.22
130_12,130,0.667
130_13,130,0.371
130_14,130,0.464
130_15,130,0.438
130_16,130,0.448
130_17,130,0.316
130_18,130,0.515
130_19,130,0.382
130_20,130,0.4
130_21,130,0.308
130_22,130,0.444
130_23,130,0.679
130_24,130,0.263
130_25,130,0.222
130_26,130,0.4
130_27,130,0.265
130_28,130,0.282
130_29,130,0.289
130_30,130,0.452
130_31,130,0.306
130_32,130,0.429
133_1,133,0.536
133_2,133,0.419
133_3,133,0.545
133_4,133,0.289
133_5,133,0.4
133_6,133,0.441
133_7,133,0.324
133_8,133,0.414
133_9,133,0.552
133_10,133,0.237
133_11,133,0.225
133_12,133,0.25
133_13,133,0.257
133_14,133,0.367
133_15,133,0.412
133_16,133,0.351
133_17,133,0.417
133_18,133,0.515
133_19,133,0.457
133_20,133,0.244
133_21,133,0.441
133_22,133,0.515
133_23,133,0.531
133_24,133,0.306
133_25,133,0.312
133_26,133,0.351
133_27,133,0.344
133_28,133,0.364
133_29,133,0.275
133_30,133,0.289
133_31,133,0.324
133_32,133,0.297
2A6_1,2A6,0.118
2A6_2,2A6,0.211
2A6_3,2A6,0.195
2A6_4,2A6,0.278
2A6_5,2A6,0.438
2A6_6,2A6,0.257
2A6_7,2A6,0.306
2A6_8,2A6,0.296
2A6_9,2A6,0.276
2A6_10,2A6,0.424
2A6_11,2A6,0.195
2A6_12,2A6,0.195
2A6_13,2A6,0.286
2A6_14,2A6,0.387
2A6_15,2A6,0.265
2A6_16,2A6,0.257
2A6_17,2A6,0.216
2A6_18,2A6,0.211
2A6_19,2A6,0.2
2A6_20,2A6,0.312
2A6_21,2A6,0.483
2A6_22,2A6,0.56
2A6_23,2A6,0.2
2A6_24,2A6,0.448
2A6_25,2A6,0.237
2A6_26,2A6,0.258
2A6_27,2A6,0.29
2A6_28,2A6,0.195
2A6_29,2A6,0.324
2A6_30,2A6,0.205
2A6_31,2A6,0.25
2A6_32,2A6,0.257
GZZ_1,GZZ,0.216
GZZ_2,GZZ,0.231
GZZ_3,GZZ,0.19
GZZ_4,GZZ,0.211
GZZ_5,GZZ,0.289
GZZ_6,GZZ,0.279
GZZ_7,GZZ,0.25
GZZ_8,GZZ,0.156
GZZ_9,GZZ,0.256
GZZ_10,GZZ,0.171
GZZ_11,GZZ,0.149
GZZ_12,GZZ,0.267
GZZ_13,GZZ,0.25
GZZ_14,GZZ,0.213
GZZ_15,GZZ,0.184
GZZ_16,GZZ,0.189
GZZ_17,GZZ,0.213
GZZ_18,GZZ,0.227
GZZ_19,GZZ,0.189
GZZ_20,GZZ,0.208
GZZ_21,GZZ,0.213
GZZ_22,GZZ,0.227
GZZ_23,GZZ,0.262
GZZ_24,GZZ,0.205
GZZ_25,GZZ,0.3
GZZ_26,GZZ,0.217
GZZ_27,GZZ,0.277
GZZ_28,GZZ,0.227
GZZ_29,GZZ,0.227
GZZ_30,GZZ,0.308
GZZ_31,GZZ,0.227
GZZ_32,GZZ,0.25
RWF_1,RWF,0.542
RWF_2,RWF,0.364
RWF_3,RWF,0.4
RWF_4,RWF,0.281
RWF_5,RWF,0.258
RWF_6,RWF,0.37
RWF_7,RWF,0.364
RWF_8,RWF,0.565
RWF_9,RWF,0.242
RWF_10,RWF,0.483
RWF_11,RWF,0.48
RWF_12,RWF,0.182
RWF_13,RWF,0.379
RWF_14,RWF,0.167
RWF_15,RWF,0.27
RWF_16,RWF,0.179
RWF_17,RWF,0.222
RWF_18,RWF,0.344
RWF_19,RWF,0.162
RWF_20,RWF,0.265
RWF_21,RWF,0.286
RWF_22,RWF,0.312
RWF_23,RWF,0.222
RWF_24,RWF,0.393
RWF_25,RWF,0.189
RWF_26,RWF,0.586
RWF_27,RWF,0.333
RWF_28,RWF,0.235
RWF_29,RWF,0.542
RWF_30,RWF,0.237
RWF_31,RWF,0.321
RWF_32,RWF,0.312
SWF_1,SWF,0.167
SWF_2,SWF,0.162
SWF_3,SWF,0.5
SWF_4,SWF,0.25
SWF_5,SWF,0.265
SWF_6,SWF,0.167
SWF_7,SWF,0.25
SWF_8,SWF,0.314
SWF_9,SWF,0.364
SWF_10,SWF,0.243
SWF_11,SWF,0.219
SWF_12,SWF,0.212
SWF_13,SWF,0.152
SWF_14,SWF,0.184
SWF_15,SWF,0.237
SWF_16,SWF,0.25
SWF_17,SWF,0.243
SWF_18,SWF,0.2
SWF_19,SWF,0.25
SWF_20,SWF,0.692
SWF_21,SWF,0.265
SWF_22,SWF,0.229
SWF_23,SWF,0.286
SWF_24,SWF,0.385
SWF_25,SWF,0.243
SWF_26,SWF,0.469
SWF_27,SWF,0.4
SWF_28,SWF,0.375
SWF_29,SWF,0.257
SWF_30,SWF,0.25
SWF_31,SWF,0.206
SWF_32,SWF,0.294
BNI_1,BNI,0.119
BNI_2,BNI,0.433
BNI_3,BNI,0.552
BNI_4,BNI,0.429
BNI_5,BNI,0.158
BNI_6,BNI,0.484
BNI_7,BNI,0.333
BNI_8,BNI,0.441
BNI_9,BNI,0.306
BNI_10,BNI,0.586
BNI_11,BNI,0.25
BNI_12,BNI,0.484
BNI_13,BNI,0.225
BNI_14,BNI,0.282
BNI_15,BNI,0.225
BNI_16,BNI,0.263
BNI_17,BNI,0.361
BNI_18,BNI,0.333
BNI_19,BNI,0.533
BNI_20,BNI,0.306
BNI_21,BNI,0.316
BNI_22,BNI,0.333
BNI_23,BNI,0.316
BNI_24,BNI,0.237
BNI_25,BNI,0.424
BNI_26,BNI,0.25
BNI_27,BNI,0.643
BNI_28,BNI,0.382
BNI_29,BNI,0.19
BNI_30,BNI,0.222
BNI_31,BNI,0.484
BNI_32,BNI,0.265
ICL_1,ICL,0.345
ICL_2,ICL,0.265
ICL_3,ICL,0.406
ICL_4,ICL,0.263
ICL_5,ICL,0.212
ICL_6,ICL,0.371
ICL_7,ICL,0.235
ICL_8,ICL,0.344
ICL_9,ICL,0.281
ICL_10,ICL,0.394
ICL_11,ICL,0.242
ICL_12,ICL,0.382
ICL_13,ICL,0.4
ICL_14,ICL,0.297
ICL_15,ICL,0.205
ICL_16,ICL,0.406
ICL_17,ICL,0.143
ICL_18,ICL,0.2
ICL_19,ICL,0.371
ICL_20,ICL,0.189
ICL_21,ICL,0.394
ICL_22,ICL,0.235
ICL_23,ICL,0.344
ICL_24,ICL,0.303
ICL_25,ICL,0.424
ICL_26,ICL,0.353
ICL_27,ICL,0.194
ICL_28,ICL,0.278
ICL_29,ICL,0.382
ICL_30,ICL,0.361
ICL_31,ICL,0.351
ICL_32,ICL,0.276
BB2_1,BB2,0.195
BB2_2,BB2,0.238
BB2_3,BB2,0.268
BB2_4,BB2,0.286
BB2_5,BB2,0.244
BB2_6,BB2,0.186
BB2_7,BB2,0.186
BB2_8,BB2,0.351
BB2_9,BB2,0.368
BB2_10,BB2,0.333
BB2_11,BB2,0.244
BB2_12,BB2,0.244
BB2_13,BB2,0.351
BB2_14,BB2,0.275
BB2_15,BB2,0.214
BB2_16,BB2,0.256
BB2_17,BB2,0.163
BB2_18,BB2,0.293
BB2_19,BB2,0.289
BB2_20,BB2,0.238
BB2_21,BB2,0.238
BB2_22,BB2,0.244
BB2_23,BB2,0.244
BB2_24,BB2,0.275
BB2_25,BB2,0.25
BB2_26,BB2,0.5
BB2_27,BB2,0.342
BB2_28,BB2,0.3
BB2_29,BB2,0.256
BB2_30,BB2,0.186
BB2_31,BB2,0.237
BB2_32,BB2,0.214
TNK_1,TNK,0.256
TNK_2,TNK,0.378
TNK_3,TNK,0.353
TNK_4,TNK,0.282
TNK_5,TNK,0.237
TNK_6,TNK,0.3
TNK_7,TNK,0.282
TNK_8,TNK,0.389
TNK_9,TNK,0.205
TNK_10,TNK,0.308
TNK_11,TNK,0.286
TNK_12,TNK,0.378
TNK_13,TNK,0.214
TNK_14,TNK,0.256
TNK_15,TNK,0.256
TNK_16,TNK,0.361
TNK_17,TNK,0.25
TNK_18,TNK,0.256
TNK_19,TNK,0.22
TNK_20,TNK,0.209
TNK_21,TNK,0.282
TNK_22,TNK,0.225
TNK_23,TNK,0.194
TNK_24,TNK,0.205
TNK_25,TNK,0.308
TNK_26,TNK,0.238
TNK_27,TNK,0.351
TNK_28,TNK,0.22
TNK_29,TNK,0.333
TNK_30,TNK,0.189
TNK_31,TNK,0.25
TNK_32,TNK,0.432
BRZ_1,BRZ,0.061
BRZ_2,BRZ,0.37
BRZ_3,BRZ,0.25
BRZ_4,BRZ,0.548
BRZ_5,BRZ,0.194
BRZ_6,BRZ,0.37
BRZ_7,BRZ,0.211
BRZ_8,BRZ,0.607
BRZ_9,BRZ,0.429
BRZ_10,BRZ,0.205
BRZ_11,BRZ,0.147
BRZ_12,BRZ,0.531
BRZ_13,BRZ,0.324
BRZ_14,BRZ,0.195
BRZ_15,BRZ,0.167
BRZ_16,BRZ,0.189
BRZ_17,BRZ,0.452
BRZ_18,BRZ,0.2
BRZ_19,BRZ,0.343
BRZ_20,BRZ,0.184
BRZ_21,BRZ,0.243
BRZ_22,BRZ,0.469
BRZ_23,BRZ,0.237
BRZ_24,BRZ,0.438
BRZ_25,BRZ,0.286
BRZ_26,BRZ,0.231
BRZ_27,BRZ,0.429
BRZ_28,BRZ,0.154
BRZ_29,BRZ,0.294
BRZ_30,BRZ,0.176
BRZ_31,BRZ,0.205
BRZ_32,BRZ,0.257
LS1_1,LS1,0.237
LS1_2,LS1,0.158
LS1_3,LS1,0.25
LS1_4,LS1,0.314
LS1_5,LS1,0.303
LS1_6,LS1,0.265
LS1_7,LS1,0.278
LS1_8,LS1,0.286
LS1_9,LS1,0.353
LS1_10,LS1,0.243
LS1_11,LS1,0.323
LS1_12,LS1,0.419
LS1_13,LS1,0.258
LS1_14,LS1,0.205
LS1_15,LS1,0.333
LS1_16,LS1,0.258
LS1_17,LS1,0.281
LS1_18,LS1,0.237
LS1_19,LS1,0.333
LS1_20,LS1,0.2
LS1_21,LS1,0.278
LS1_22,LS1,0.323
LS1_23,LS1,0.333
LS1_24,LS1,0.265
LS1_25,LS1,0.265
LS1_26,LS1,0.27
LS1_27,LS1,0.265
LS1_28,LS1,0.312
LS1_29,LS1,0.265
LS1_30,LS1,0.263
LS1_31,LS1,0.333
LS1_32,LS1,0.27
LS2_1,LS2,0.244
LS2_2,LS2,0.237
LS2_3,LS2,0.303
LS2_4,LS2,0.231
LS2_5,LS2,0.25
LS2_6,LS2,0.282
LS2_7,LS2,0.289
LS2_8,LS2,0.275
LS2_9,LS2,0.146
LS2_10,LS2,0.297
LS2_11,LS2,0.268
LS2_12,LS2,0.306
LS2_13,LS2,0.238
LS2_14,LS2,0.25
LS2_15,LS2,0.282
LS2_16,LS2,0.268
LS2_17,LS2,0.238
LS2_18,LS2,0.19
LS2_19,LS2,0.263
LS2_20,LS2,0.324
LS2_21,LS2,0.268
LS2_22,LS2,0.19
LS2_23,LS2,0.233
LS2_24,LS2,0.225
LS2_25,LS2,0.237
LS2_26,LS2,0.268
LS2_27,LS2,0.2
LS2_28,LS2,0.27
LS2_29,LS2,0.263
LS2_30,LS2,0.238
LS2_31,LS2,0.237
LS2_32,LS2,0.351
LS4_1,LS4,0.189
LS4_2,LS4,0.211
LS4_3,LS4,0.263
LS4_4,LS4,0.244
LS4_5,LS4,0.27
LS4_6,LS4,0.231
LS4_7,LS4,0.27
LS4_8,LS4,0.289
LS4_9,LS4,0.19
LS4_10,LS4,0.205
LS4_11,LS4,0.282
LS4_12,LS4,0.25
LS4_13,LS4,0.154
LS4_14,LS4,0.2
LS4_15,LS4,0.22
LS4_16,LS4,0.237
LS4_17,LS4,0.256
LS4_18,LS4,0.25
LS4_19,LS4,0.19
LS4_20,LS4,0.268
LS4_21,LS4,0.25
LS4_22,LS4,0.289
LS4_23,LS4,0.244
LS4_24,LS4,0.27
LS4_25,LS4,0.238
LS4_26,LS4,0.289
LS4_27,LS4,0.294
LS4_28,LS4,0.231
LS4_29,LS4,0.308
LS4_30,LS4,0.244
LS4_31,LS4,0.297
LS4_32,LS4,0.22
LIH_1,LIH,0.469
LIH_2,LIH,0.256
LIH_3,LIH,0.355
LIH_4,LIH,0.229
LIH_5,LIH,0.344
LIH_6,LIH,0.545
LIH_7,LIH,0.531
LIH_8,LIH,0.361
LIH_9,LIH,0.324
LIH_10,LIH,0.195
LIH_11,LIH,0.4
LIH_12,LIH,0.367
LIH_13,LIH,0.5
LIH_14,LIH,0.471
LIH_15,LIH,0.257
LIH_16,LIH,0.452
LIH_17,LIH,0.429
LIH_18,LIH,0.237
LIH_19,LIH,0.306
LIH_20,LIH,0.278
LIH_21,LIH,0.333
LIH_22,LIH,0.282
LIH_23,LIH,0.237
LIH_24,LIH,0.231
LIH_25,LIH,0.316
LIH_26,LIH,0.455
LIH_27,LIH,0.231
LIH_28,LIH,0.205
LIH_29,LIH,0.515
LIH_30,LIH,0.27
LIH_31,LIH,0.206
LIH_32,LIH,0.515
BMU_1,BMU,0.214
BMU_2,BMU,0.4
BMU_3,BMU,0.286
BMU_4,BMU,0.237
BMU_5,BMU,0.6
BMU_6,BMU,0.25
BMU_7,BMU,0.189
BMU_8,BMU,0.243
BMU_9,BMU,0.212
BMU_10,BMU,0.382
BMU_11,BMU,0.214
BMU_12,BMU,0.536
BMU_13,BMU,0.4
BMU_14,BMU,0.4
BMU_15,BMU,0.257
BMU_16,BMU,0.281
BMU_17,BMU,0.162
BMU_18,BMU,0.29
BMU_19,BMU,0.242
BMU_20,BMU,0.414
BMU_21,BMU,0.533
BMU_22,BMU,0.265
BMU_23,BMU,0.257
BMU_24,BMU,0.212
BMU_25,BMU,0.273
BMU_26,BMU,0.205
BMU_27,BMU,0.306
BMU_28,BMU,0.235
BMU_29,BMU,0.25
BMU_30,BMU,0.158
BMU_31,BMU,0.211
BMU_32,BMU,0.407
STC_1,STC,0.2
STC_2,STC,0.241
STC_3,STC,0.259
STC_4,STC,0.179
STC_5,STC,0.407
STC_6,STC,0.273
STC_7,STC,0.212
STC_8,STC,0.219
STC_9,STC,0.167
STC_10,STC,0.257
STC_11,STC,0.179
STC_12,STC,0.333
STC_13,STC,0.212
STC_14,STC,0.189
STC_15,STC,0.2
STC_16,STC,0.52
STC_17,STC,0.219
STC_18,STC,0.206
STC_19,STC,0.184
STC_20,STC,0.2
STC_21,STC,0.171
STC_22,STC,0.438
STC_23,STC,0.308
STC_24,STC,0.194
STC_25,STC,0.267
STC_26,STC,0.214
STC_27,STC,0.206
STC_28,STC,0.194
STC_29,STC,0.269
STC_30,STC,0.184
STC_31,STC,0.226
STC_32,STC,0.184
CYZ_1,CYZ,0.355
CYZ_2,CYZ,0.167
CYZ_3,CYZ,0.571
CYZ_4,CYZ,0.4
CYZ_5,CYZ,0.257
CYZ_6,CYZ,0.448
CYZ_7,CYZ,0.294
CYZ_8,CYZ,0.324
CYZ_9,CYZ,0.394
CYZ_10,CYZ,0.278
CYZ_11,CYZ,0.25
CYZ_12,CYZ,0.484
CYZ_13,CYZ,0.278
CYZ_14,CYZ,0.25
CYZ_15,CYZ,0.536
CYZ_16,CYZ,0.225
CYZ_17,CYZ,0.2
CYZ_18,CYZ,0.441
CYZ_19,CYZ,0.361
CYZ_20,CYZ,0.222
CYZ_21,CYZ,0.27
CYZ_22,CYZ,0.324
CYZ_23,CYZ,0.324
CYZ_24,CYZ,0.257
CYZ_25,CYZ,0.519
CYZ_26,CYZ,0.593
CYZ_27,CYZ,0.464
CYZ_28,CYZ,0.225
CYZ_29,CYZ,0.484
CYZ_30,CYZ,0.469
CYZ_31,CYZ,0.6
CYZ_32,CYZ,0.243
ESM_1,ESM,0.458
ESM_2,ESM,0.458
ESM_3,ESM,0.467
ESM_4,ESM,0.156
ESM_5,ESM,0.257
ESM_6,ESM,0.455
ESM_7,ESM,0.278
ESM_8,ESM,0.259
ESM_9,ESM,0.103
ESM_10,ESM,0.205
ESM_11,ESM,0.353
ESM_12,ESM,0.258
ESM_13,ESM,0.243
ESM_14,ESM,0.125
ESM_15,ESM,0.25
ESM_16,ESM,0.808
ESM_17,ESM,0.452
ESM_18,ESM,0.216
ESM_19,ESM,0.179
ESM_20,ESM,0.27
ESM_21,ESM,0.189
ESM_22,ESM,0.243
ESM_23,ESM,0.162
ESM_24,ESM,0.25
ESM_25,ESM,0.306
ESM_26,ESM,0.312
ESM_27,ESM,0.242
ESM_28,ESM,0.424
ESM_29,ESM,0.464
ESM_30,ESM,0.333
ESM_31,ESM,0.294
ESM_32,ESM,0.158
DOG_1,DOG,0.071
DOG_2,DOG,0.325
DOG_3,DOG,0.324
DOG_4,DOG,0.156
DOG_5,DOG,0.174
DOG_6,DOG,0.095
DOG_7,DOG,0.214
DOG_8,DOG,0.421
DOG_9,DOG,0.214
DOG_10,DOG,0.529
DOG_11,DOG,0.576
DOG_12,DOG,0.171
DOG_13,DOG,0.104
DOG_14,DOG,0.209
DOG_15,DOG,0.146
DOG_16,DOG,0.531
DOG_17,DOG,0.361
DOG_18,DOG,0.316
DOG_19,DOG,0.282
DOG_20,DOG,0.238
DOG_21,DOG,0.25
DOG_22,DOG,0.186
DOG_23,DOG,0.385
DOG_24,DOG,0.19
DOG_25,DOG,0.733
DOG_26,DOG,0.244
DOG_27,DOG,0.594
DOG_28,DOG,0.238
DOG_29,DOG,0.133
DOG_30,DOG,0.163
DOG_31,DOG,0.263
DOG_32,DOG,0.268
DTX_1,DTX,0.278
DTX_2,DTX,0.389
DTX_3,DTX,0.3
DTX_4,DTX,0.186
DTX_5,DTX,0.167
DTX_6,DTX,0.444
DTX_7,DTX,0.361
DTX_8,DTX,0.548
DTX_9,DTX,0.211
DTX_10,DTX,0.22
DTX_11,DTX,0.263
DTX_12,DTX,0.189
DTX_13,DTX,0.163
DTX_14,DTX,0.143
DTX_15,DTX,0.184
DTX_16,DTX,0.244
DTX_17,DTX,0.371
DTX_18,DTX,0.159
DTX_19,DTX,0.195
DTX_20,DTX,0.209
DTX_21,DTX,0.159
DTX_22,DTX,0.324
DTX_23,DTX,0.189
DTX_24,DTX,0.186
DTX_25,DTX,0.244
DTX_26,DTX,0.233
DTX_27,DTX,0.297
DTX_28,DTX,0.559
DTX_29,DTX,0.205
DTX_30,DTX,0.205
DTX_31,DTX,0.167
DTX_32,DTX,0.282
BC1_1,BC1,0.194
BC1_2,BC1,0.289
BC1_3,BC1,0.361
BC1_4,BC1,0.184
BC1_5,BC1,0.308
BC1_6,BC1,0.27
BC1_7,BC1,0.464
BC1_8,BC1,0.289
BC1_9,BC1,0.455
BC1_10,BC1,0.278
BC1_11,BC1,0.343
BC1_12,BC1,0.387
BC1_13,BC1,0.394
BC1_14,BC1,0.222
BC1_15,BC1,0.424
BC1_16,BC1,0.471
BC1_17,BC1,0.2
BC1_18,BC1,0.464
BC1_19,BC1,0.273
BC1_20,BC1,0.414
BC1_21,BC1,0.294
BC1_22,BC1,0.357
BC1_23,BC1,0.27
BC1_24,BC1,0.464
BC1_25,BC1,0.231
BC1_26,BC1,0.485
BC1_27,BC1,0.375
BC1_28,BC1,0.484
BC1_29,BC1,0.265
BC1_30,BC1,0.211
BC1_31,BC1,0.344
BC1_32,BC1,0.275
COG_1,COG,0.281
COG_2,COG,0.263
COG_3,COG,0.211
COG_4,COG,0.257
COG_5,COG,0.371
COG_6,COG,0.182
COG_7,COG,0.162
COG_8,COG,0.419
COG_9,COG,0.286
COG_10,COG,0.516
COG_11,COG,0.263
COG_12,COG,0.22
COG_13,COG,0.562
COG_14,COG,0.382
COG_15,COG,0.316
COG_16,COG,0.531
COG_17,COG,0.278
COG_18,COG,0.189
COG_19,COG,0.5
COG_20,COG,0.243
COG_21,COG,0.289
COG_22,COG,0.243
COG_23,COG,0.297
COG_24,COG,0.361
COG_25,COG,0.455
COG_26,COG,0.483
COG_27,COG,0.419
COG_28,COG,0.531
COG_29,COG,0.297
COG_30,COG,0.278
COG_31,COG,0.441
COG_32,COG,0.316
RAC_1,RAC,0.205
RAC_2,RAC,0.184
RAC_3,RAC,0.243
RAC_4,RAC,0.2
RAC_5,RAC,0.222
RAC_6,RAC,0.235
RAC_7,RAC,0.256
RAC_8,RAC,0.235
RAC_9,RAC,0.333
RAC_10,RAC,0.225
RAC_11,RAC,0.205
RAC_12,RAC,0.306
RAC_13,RAC,0.231
RAC_14,RAC,0.312
RAC_15,RAC,0.353
RAC_16,RAC,0.324
RAC_17,RAC,0.343
RAC_18,RAC,0.265
RAC_19,RAC,0.333
RAC_20,RAC,0.222
RAC_21,RAC,0.243
RAC_22,RAC,0.244
RAC_23,RAC,0.27
RAC_24,RAC,0.306
RAC_25,RAC,0.27
RAC_26,RAC,0.256
RAC_27,RAC,0.344
RAC_28,RAC,0.2
RAC_29,RAC,0.2
RAC_30,RAC,0.222
RAC_31,RAC,0.294
RAC_32,RAC,0.6
DTM_1,DTM,0.195
DTM_2,DTM,0.244
DTM_3,DTM,0.351
DTM_4,DTM,0.263
DTM_5,DTM,0.27
DTM_6,DTM,0.262
DTM_7,DTM,0.289
DTM_8,DTM,0.282
DTM_9,DTM,0.297
DTM_10,DTM,0.214
DTM_11,DTM,0.275
DTM_12,DTM,0.412
DTM_13,DTM,0.3
DTM_14,DTM,0.268
DTM_15,DTM,0.25
DTM_16,DTM,0.412
DTM_17,DTM,0.19
DTM_18,DTM,0.368
DTM_19,DTM,0.205
DTM_20,DTM,0.282
DTM_21,DTM,0.268
DTM_22,DTM,0.316
DTM_23,DTM,0.162
DTM_24,DTM,0.562
DTM_25,DTM,0.444
DTM_26,DTM,0.359
DTM_27,DTM,0.581
DTM_28,DTM,0.342
DTM_29,DTM,0.182
DTM_30,DTM,0.25
DTM_31,DTM,0.244
DTM_32,DTM,0.214
PFA_1,PFA,0.316
PFA_2,PFA,0.286
PFA_3,PFA,0.25
PFA_4,PFA,0.27
PFA_5,PFA,0.256
PFA_6,PFA,0.205
PFA_7,PFA,0.167
PFA_8,PFA,0.179
PFA_9,PFA,0.225
PFA_10,PFA,0.263
PFA_11,PFA,0.342
PFA_12,PFA,0.263
PFA_13,PFA,0.244
PFA_14,PFA,0.364
PFA_15,PFA,0.237
PFA_16,PFA,0.211
PFA_17,PFA,0.171
PFA_18,PFA,0.486
PFA_19,PFA,0.244
PFA_20,PFA,0.533
PFA_21,PFA,0.225
PFA_22,PFA,0.263
PFA_23,PFA,0.244
PFA_24,PFA,0.263
PFA_25,PFA,0.314
PFA_26,PFA,0.444
PFA_27,PFA,0.355
PFA_28,PFA,0.225
PFA_29,PFA,0.25
PFA_30,PFA,0.237
PFA_31,PFA,0.231
PFA_32,PFA,0.233
794_1,794,0.2
794_2,794,0.205
794_3,794,0.286
794_4,794,0.273
794_5,794,0.162
794_6,794,0.162
794_7,794,0.15
794_8,794,0.257
794_9,794,0.211
794_10,794,0.281
794_11,794,0.15
794_12,794,0.457
794_13,794,0.387
794_14,794,0.281
794_15,794,0.179
794_16,794,0.312
794_17,794,0.324
794_18,794,0.225
794_19,794,0.342
794_20,794,0.467
794_21,794,0.317
794_22,794,0.243
794_23,794,0.361
794_24,794,0.323
794_25,794,0.2
794_26,794,0.343
794_27,794,0.297
794_28,794,0.225
794_29,794,0.275
794_30,794,0.333
794_31,794,0.184
794_32,794,0.378
696_1,696,0.226
696_2,696,0.519
696_3,696,0.367
696_4,696,0.414
696_5,696,0.429
696_6,696,0.394
696_7,696,0.5
696_8,696,0.519
696_9,696,0.517
696_10,696,0.3
696_11,696,0.429
696_12,696,0.577
696_13,696,0.484
696_14,696,0.263
696_15,696,0.286
696_16,696,0.323
696_17,696,0.481
696_18,696,0.462
696_19,696,0.211
696_20,696,0.69
696_21,696,0.25
696_22,696,0.593
696_23,696,0.414
696_24,696,0.3
696_25,696,0.265
696_26,696,0.567
696_27,696,0.577
696_28,696,0.351
696_29,696,0.257
696_30,696,0.4
696_31,696,0.4
696_32,696,0.438
CR3_1,CR3,0.379
CR3_2,CR3,0.22
CR3_3,CR3,0.406
CR3_4,CR3,0.394
CR3_5,CR3,0.324
CR3_6,CR3,0.314
CR3_7,CR3,0.286
CR3_8,CR3,0.552
CR3_9,CR3,0.5
CR3_10,CR3,0.613
CR3_11,CR3,0.481
CR3_12,CR3,0.306
CR3_13,CR3,0.577
CR3_14,CR3,0.519
CR3_15,CR3,0.615
CR3_16,CR3,0.361
CR3_17,CR3,0.467
CR3_18,CR3,0.438
CR3_19,CR3,0.519
CR3_20,CR3,0.394
CR3_21,CR3,0.515
CR3_22,CR3,0.243
CR3_23,CR3,0.324
CR3_24,CR3,0.567
CR3_25,CR3,0.286
CR3_26,CR3,0.485
CR3_27,CR3,0.581
CR3_28,CR3,0.294
CR3_29,CR3,0.448
CR3_30,CR3,0.517
CR3_31,CR3,0.263
CR3_32,CR3,0.282
762_1,762,0.243
762_2,762,0.351
762_3,762,0.324
762_4,762,0.419
762_5,762,0.567
762_6,762,0.444
762_7,762,0.394
762_8,762,0.484
762_9,762,0.25
762_10,762,0.294
762_11,762,0.464
762_12,762,0.382
762_13,762,0.364
762_14,762,0.429
762_15,762,0.294
762_16,762,0.455
762_17,762,0.467
762_18,762,0.438
762_19,762,0.211
762_20,762,0.531
762_21,762,0.342
762_22,762,0.419
762_23,762,0.351
762_24,762,0.485
762_25,762,0.438
762_26,762,0.297
762_27,762,0.613
762_28,762,0.567
762_29,762,0.531
762_30,762,0.278
762_31,762,0.429
762_32,762,0.441
950_1,950,0.179
950_2,950,0.5
950_3,950,0.355
950_4,950,0.314
950_5,950,0.469
950_6,950,0.333
950_7,950,0.344
950_8,950,0.243
950_9,950,0.371
950_10,950,0.278
950_11,950,0.324
950_12,950,0.265
