name,TotalExposedSasa,TotalBSA,InterfaceHydrophobicSasa,InterfacePolarSasa,InteractionScore,FaAtrInteraction,FaRepInteraction,FaSolInteraction,FaElecInteraction,HBondBbScInteraction,HBondScInteraction,GenBonded,HBInterface,TotalPackStat,InterfaceUnsat,SideFlexAlpha,SideFlexBeta,SideFlexOther,BackFlexAlpha,BackFlexBeta,BackFlexOther,PiPi,TStacking,CationPi,SaltBridge,TotalElec,TotalHBond,TotalHphobics,6.6,6.7,6.8,6.9,6.15,6.16,6.17,6.35,6.53,7.6,7.7,7.8,7.9,7.15,7.16,7.17,7.35,7.53,8.6,8.7,8.8,8.9,8.15,8.16,8.17,8.35,8.53,16.6,16.7,16.8,16.9,16.15,16.16,16.17,16.35,16.53,FCsp3,NumHAcceptors,NumHDonors,MolLogP,TPSA,VdwSA
decoys_minimizations/mini_1d6v_model0_chainH_HOP_resi401__chainL_chainH_hits_1_decoy_HOP_28_291.pdb,-0.0496084723481071,673.1000000000022,0.5983869804826147,0.4016130195173853,-18.25438020958813,-27.0425963303569,8.960369179160466,4.789006665278976,-0.2626990690430375,0.0,0.0,8.198739364499001,0.0,0.0080999999999999,10.0,0,133,170,0,14,4,0,0,0,0,91247.92281151724,1,32,3452,771,887,0,281,57,71,0,491,104,131,0,0,0,0,0,0,0,0,0,101,15,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,4,3,2.74154,95.5,463.4362373363609
decoys_minimizations/mini_1d6v_model0_chainH_HOP_resi401__chainL_chainH_hits_1_decoy_HOP_38_174.pdb,-0.1191351536255536,745.6999999999971,0.7545134111823213,0.2454865888176786,-23.89513318901265,-33.45493026665554,10.70442549660163,4.446147109096728,0.5711924767019809,0.0,0.0,6.745178448355065,0.0,0.00877,13.0,0,239,199,0,9,0,0,0,0,0,120070.83994716192,1,41,3875,918,1014,6,641,144,159,0,663,144,163,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,5,3,3.2412000000000014,87.12,460.5555770893715
decoys_minimizations/mini_1d6v_model0_chainH_HOP_resi401__chainL_chainH_hits_1_decoy_HOP_49_86.pdb,-0.1132528868510256,755.3999999999978,0.7306246936869891,0.2693753063130108,-26.32225430116307,-32.300207016763125,9.35407788059183,6.8672670176222255,-3.56628470099804,0.0,-1.3518476770817711,1.68863087048444,1.0,0.015665,8.0,0,203,140,0,9,0,0,0,0,0,-7089.043563091174,1,38,3823,887,986,9,371,88,100,0,588,141,162,0,249,58,72,0,0,0,0,0,247,58,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1578947368421052,4,3,3.7914000000000025,81.92,416.34524824194
decoys_minimizations/mini_1dlr_model0_chainA_MXA_resi188__chainA_hits_1_decoy_MXA_1_147.pdb,-0.1994791916228364,759.1000000000004,0.7741061748562146,0.2258938251437854,-29.18361111451611,-28.977988109583293,6.107094310500997,10.119782143510632,-8.04006668394453,-2.4677838573893176,-1.1085258174351011,13.228036786299151,3.0,0.0122189999999999,3.0,82,65,136,2,42,4,0,0,0,0,-90221.66703879526,2,23,2685,647,690,23,1108,243,268,11,183,51,52,1,0,0,0,0,0,0,0,0,208,47,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5333333333333333,6,4,0.1335000000000017,96.41,380.7361105306254
decoys_minimizations/mini_1dlr_model0_chainA_MXA_resi188__chainA_hits_1_decoy_MXA_92_185.pdb,-0.2363680157825916,770.3999999999996,0.8147805384418976,0.1852194615581024,-31.56818085628544,-34.21841925524677,9.701722872897136,8.097588686945073,-6.420619455851863,-1.4132610710825908,-1.6272812169454394,3.6438773894681176,2.0,0.0072359999999999,5.0,98,73,195,4,41,1,0,0,0,0,-22325.259405947683,2,26,2807,672,709,19,1359,292,311,15,0,0,0,0,0,0,0,0,0,0,0,0,215,45,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,7,2,1.721999999999999,93.95,403.2170985245252
decoys_minimizations/mini_1dlr_model0_chainA_MXA_resi188__chainA_hits_1_decoy_MXA_98_19.pdb,-0.2374972673379354,688.1999999999989,0.8251506376870968,0.1748493623129031,-19.121224394457272,-24.04542847664004,5.466069649068913,3.909336716396865,-0.7993939479210894,0.0,0.0,1.69699598835583,0.0,-0.006902,3.0,91,42,181,0,15,1,0,0,0,0,112965.5058534627,0,36,2588,635,667,18,434,103,111,3,756,170,180,6,0,0,0,0,0,0,0,0,140,40,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4615384615384615,4,3,0.5557200000000002,111.11,344.67000946292995
decoys_minimizations/mini_1e7v_model0_chainA_LY2_resi3095__chainA_hits_1_decoy_LY2_63_4.pdb,-0.2099714553998424,682.0,0.863727420821684,0.1362725791783159,-22.89604183419124,-23.566805582676352,5.4698572110389705,-3.4104332176307253,-0.0156571542365782,0.0,0.0,3.808308141945097,0.0,0.003983,5.0,3,166,42,0,8,1,0,0,0,0,1146.3854086387555,0,15,2262,561,609,30,799,199,213,12,0,0,0,0,0,0,0,0,0,0,0,0,208,56,57,3,0,0,0,0,189,46,50,3,0,0,0,0,0.25,5,0,2.9582200000000007,43.07,290.88397424860926
decoys_minimizations/mini_1e7v_model0_chainA_LY2_resi3095__chainA_hits_1_decoy_LY2_65_6.pdb,-0.2174626805172237,778.8000000000029,0.8043650159331721,0.1956349840668279,-25.160290557290864,-22.020306637516114,5.608028939062024,-4.38849211897741,-1.1704617832217536,0.0,-0.8159273138397509,13.649144048988884,1.0,-0.0030909999999999,3.0,1,185,73,0,11,2,0,0,0,0,-17346.930415295545,1,25,3142,785,835,45,358,85,101,5,327,86,85,4,0,0,0,0,0,0,0,0,196,50,54,3,0,0,0,0,0,0,0,0,0,0,0,0,0.4117647058823529,4,0,3.3679200000000025,42.43000000000001,373.72758763863374
decoys_minimizations/mini_1e7v_model0_chainA_LY2_resi3095__chainA_hits_1_decoy_LY2_72_4.pdb,-0.2207500927497792,641.0999999999985,0.8316474220893502,0.1683525779106498,-20.15211890376236,-22.521989961559484,6.5366199402194525,-0.4272071153404795,-0.8523063112324962,0.0,-1.0141505131890654,3.626395404241676,1.0,0.0075759999999999,7.0,0,153,65,0,4,2,0,0,0,0,-36125.23802993231,1,13,2361,582,622,38,374,94,101,5,394,106,105,6,395,90,100,7,0,0,0,0,181,47,49,2,191,47,53,2,0,0,0,0,0,0,0,0,0.0833333333333333,5,0,3.551520000000001,55.99,259.78755254999703
decoys_minimizations/mini_1eap_model0_chainB_HEP_resi222__chainA_chainB_hits_1_decoy_HEP_16_223.pdb,-0.123592845361298,708.5,0.6940516704799276,0.3059483295200724,-23.36313399006292,-26.51315895045218,7.191982209320145,10.198221419987249,-8.868950071302606,-2.1347046742477715,-1.0139894321703622,11.367647535844778,2.0,-0.0026439999999999,6.0,0,85,153,0,0,15,0,0,0,0,-236653.069630808,2,24,2648,673,665,1,860,221,194,0,512,130,130,0,0,0,0,0,0,0,0,0,171,46,42,0,157,41,46,0,0,0,0,0,0,0,0,0,0.1176470588235294,6,2,2.7387,114.17999999999998,408.1667923459295
decoys_minimizations/mini_1eap_model0_chainB_HEP_resi222__chainA_chainB_hits_1_decoy_HEP_24_296.pdb,-0.1551483751742819,635.3000000000029,0.6869937315073367,0.3130062684926633,-19.869867119027617,-22.127219147999316,4.239661987367299,6.331868219187527,-4.601593789308254,0.0,-1.3831375647354631,3.643007365422884,1.0,0.0109539999999999,7.0,0,158,90,0,0,0,0,0,1,0,-156088.21398703317,1,19,2381,592,575,5,623,161,147,1,643,167,163,0,0,0,0,0,0,0,0,0,399,103,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,2,1.1495999999999995,109.25,346.75682187219195
decoys_minimizations/mini_1eap_model0_chainB_HEP_resi222__chainA_chainB_hits_1_decoy_HEP_42_243.pdb,-0.0921804159187176,667.7000000000007,0.674047945757046,0.325952054242954,-21.143121833890746,-23.54491155474443,7.726924844253858,3.5715227173238877,-5.2620701339592415,0.0,-0.8711776615956452,16.66190213742293,1.0,-0.00057,8.0,0,241,89,0,6,10,0,0,0,0,-152398.454539366,2,21,2810,697,652,6,417,110,99,0,647,163,155,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8666666666666667,3,3,1.6782,89.87,421.0509706116653
decoys_minimizations/mini_1ejn_model0_chainA_AGB_resi800__chainA_hits_1_decoy_AGB_2_2.pdb,-0.1280619450637319,713.3000000000011,0.512802063188711,0.487197936811289,-12.918785156977036,-31.478395740639144,13.643671761702535,20.01950572662838,-2.4838555604331987,-0.819414815908651,0.0,11.077606561303083,1.0,-0.0306699999999999,14.0,0,29,165,0,18,97,0,0,0,0,-35353.19591668437,1,19,2902,797,901,77,739,209,246,21,398,111,131,10,0,0,0,0,0,0,0,0,152,45,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0.5882352941176471,6,5,0.6592000000000002,132.86999999999998,380.9398920878695
decoys_minimizations/mini_1ejn_model0_chainA_AGB_resi800__chainA_hits_1_decoy_AGB_38_79.pdb,-0.1039381821788179,645.5,0.5896173817401728,0.4103826182598272,-14.723927905638789,-21.525229862234937,5.992322364916788,9.169854506479169,-1.6675413507919077,0.0,0.0,3.5539652641598223,0.0,-0.013928,8.0,0,22,146,0,13,34,0,0,0,0,45065.28086647111,0,13,2125,584,685,58,536,149,180,14,0,0,0,0,0,0,0,0,0,0,0,0,146,42,52,4,0,0,0,0,188,52,54,4,0,0,0,0,0.5714285714285714,5,4,1.7000000000000002,76.1,369.8952949339896
decoys_minimizations/mini_1ejn_model0_chainA_AGB_resi800__chainA_hits_1_decoy_AGB_7_22.pdb,-0.104342145923272,790.1000000000004,0.5371676267961982,0.4628323732038018,-19.944012318999512,-35.11575557486594,12.570805710460377,16.596417046322586,-2.327255758858371,0.0,-2.0002241099093574,3.5938670589891792,1.0,0.0062809999999999,18.0,0,50,200,0,17,83,0,0,1,0,-63044.96103916376,2,16,3161,864,978,92,839,218,251,18,301,89,104,8,0,0,0,0,0,0,0,0,190,52,58,3,0,0,0,0,0,0,0,0,0,0,0,0,0.65,4,4,1.4744200000000018,109.26,514.6122274415121
decoys_minimizations/mini_1ewl_model0_chainA_R99_resi280__chainA_hits_1_decoy_R99_11_93.pdb,-0.0389393206893384,599.75,0.5998108667887205,0.4001891332112794,-13.137451017000444,-21.992688779404943,4.2035730462474135,8.671454085726168,-1.218286732533329,0.0,0.0,1.1478245363116633,0.0,0.0081639999999999,9.0,49,46,77,3,32,47,0,0,0,0,86184.02945256098,0,8,1762,545,619,48,241,72,85,8,626,187,222,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7857142857142857,4,3,1.5167,104.73,429.5870042561066
decoys_minimizations/mini_1ewl_model0_chainA_R99_resi280__chainA_hits_1_decoy_R99_39_153.pdb,-0.0616201736560129,608.0100000000002,0.6881623105613413,0.3118376894386587,-16.850260409516636,-19.722930685695477,7.551130872176543,0.7904464297919276,0.1338880694676731,0.0,0.0,3.136247034204118,0.0,-0.015371,2.0,31,111,46,1,47,24,0,0,0,0,-23151.06158934731,0,14,1729,535,605,42,348,110,122,9,310,103,110,11,0,0,0,0,0,0,0,0,128,38,42,4,0,0,0,0,0,0,0,0,0,0,0,0,0.6428571428571429,4,3,2.6518000000000006,91.32,391.6610744697172
decoys_minimizations/mini_1ewl_model0_chainA_R99_resi280__chainA_hits_1_decoy_R99_6_139.pdb,-0.027916462591881,545.3999999999996,0.665494448482365,0.3345055515176349,-12.32087569695841,-15.118354140369092,2.2439440651660902,4.284192012565995,-0.5639887519773197,-7.105427357601002e-15,0.0,1.8825319394425504,0.0,-0.014259,5.0,6,35,84,0,20,32,0,0,0,0,-39754.92497295182,0,9,1431,438,522,41,205,68,74,6,462,154,178,16,0,0,0,0,0,0,0,0,98,32,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0.4615384615384615,4,3,1.8690999999999995,106.94,385.2927798377066
decoys_minimizations/mini_1ewm_model0_chainA_RL2_resi280__chainA_hits_1_decoy_RL2_3_156.pdb,0.0637600260960482,572.380000000001,0.6331542710657024,0.3668457289342975,-23.02426668606563,-22.130688642716223,4.790172157715631,3.0300138101346192,-3.414573763824194,-2.815108784788137,0.0,1.034970757892791,2.0,-0.0038599999999999,3.0,29,67,73,1,52,42,0,0,0,0,-19354.95412423812,3,11,1980,628,727,52,148,50,60,8,256,90,108,11,0,0,0,0,0,0,0,0,124,35,41,4,0,0,0,0,0,0,0,0,0,0,0,0,0.65,5,3,3.077,104.73,502.31640451774143
decoys_minimizations/mini_1ewm_model0_chainA_RL2_resi280__chainA_hits_1_decoy_RL2_43_40.pdb,-0.0129420678639438,500.96999999999935,0.6762590865878472,0.3237409134121528,-13.177391444423732,-14.820825398403484,3.586190795698144,4.158105900940996,-2.070135148858867,0.0,0.0,0.6567823615078567,0.0,-0.008068,6.0,11,15,96,0,14,43,0,0,0,0,-138927.00073177996,0,11,1162,365,415,34,207,68,75,6,427,130,149,15,388,119,137,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8181818181818182,3,3,1.1959999999999995,89.87,354.9399749764157
decoys_minimizations/mini_1ewm_model0_chainA_RL2_resi280__chainA_hits_1_decoy_RL2_46_31.pdb,-0.0376358821332778,627.7200000000012,0.6561727346055612,0.3438272653944387,-16.64763946163589,-23.320864960296376,5.118572452881864,7.94676799650415,-2.2864141652772787,-0.9350079967766334,0.0,2.564444982627362,1.0,0.0012879999999999,3.0,35,61,70,2,45,32,0,0,0,0,19701.73540636545,1,11,1776,536,603,47,368,116,127,9,291,95,111,10,0,0,0,0,0,0,0,0,164,49,56,2,0,0,0,0,0,0,0,0,0,0,0,0,0.6428571428571429,4,3,2.6403,91.32,403.987133990131
decoys_minimizations/mini_1fk9_model0_chainA_EFZ_resi999__chainA_hits_1_decoy_EFZ_31_1.pdb,-0.2449366850787175,713.6999999999971,0.8955282438772869,0.1044717561227131,-31.563659931354778,-32.36820382160795,10.392038503110143,0.2576586119937474,-3.1161148913422494,-0.3990088843633828,0.0,0.6511989534393451,1.0,-0.001921,5.0,0,312,11,0,47,5,0,0,0,0,36943.80186150663,1,27,3271,764,757,4,416,100,96,0,223,53,54,0,194,48,52,0,0,0,0,0,180,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,3,1,4.987890000000004,29.95,364.3525463887209
decoys_minimizations/mini_1fk9_model0_chainA_EFZ_resi999__chainA_hits_1_decoy_EFZ_48_0.pdb,-0.1773704408345109,666.5,0.9195856163623728,0.0804143836376271,-18.989816962504847,-19.629734009836284,7.996790413471899,-2.788721352806988,-0.1823524848375655,0.0,0.0,9.324552409694176,0.0,-0.002944,4.0,0,255,4,0,11,0,0,0,0,0,3576.923160788635,0,18,2798,647,653,8,153,38,35,0,298,73,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,48,43,1,0,0,0,0,0.4666666666666667,2,1,3.1598200000000016,46.17,342.172371180756
decoys_minimizations/mini_1fk9_model0_chainA_EFZ_resi999__chainA_hits_1_decoy_EFZ_9_9.pdb,-0.2562092279390271,802.3999999999978,0.820510636641032,0.1794893633589681,-29.5826135664812,-34.1171710562503,13.439608891228543,6.060359420772556,-4.713734221622417,-3.3358106338339155,0.0,6.587323179084727,2.0,-0.006132,2.0,0,287,11,0,77,15,0,0,0,0,-79097.25876576183,2,40,3917,931,910,7,385,89,87,0,170,36,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,2,1,4.065720000000004,41.46,380.01370519974296
decoys_minimizations/mini_1fm6_model0_chainD_BRL_resi503__chainD_hits_1_decoy_BRL_23_298.pdb,-0.2525093175211885,921.1000000000004,0.8675715274937271,0.1324284725062728,-28.06225211640424,-35.96961023994436,12.926674201925664,3.505109603495612,0.3384775090875109,0.0,-2.3165062368913,7.511045674723597,2.0,0.010121,9.0,305,46,45,21,1,1,0,0,2,0,16715.58818303037,3,29,3800,849,835,74,667,152,139,11,617,142,143,11,0,0,0,0,0,0,0,0,221,51,50,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,6,1,2.345,66.11,415.09967278013306
decoys_minimizations/mini_1fm6_model0_chainD_BRL_resi503__chainD_hits_1_decoy_BRL_45_61.pdb,-0.1772891698098631,841.7999999999993,0.8150473608141531,0.1849526391858469,-30.584396676820745,-36.19463164354215,9.207614653025644,2.1296732530558984,-0.1763112629120087,0.0,0.0,20.552381335725784,0.0,0.009108,9.0,291,79,19,31,1,2,0,0,0,0,17826.99613385275,0,27,3968,883,926,75,859,196,200,13,438,103,102,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2631578947368421,4,1,2.24792,64.55000000000001,444.2058740351391
decoys_minimizations/mini_1fm6_model0_chainD_BRL_resi503__chainD_hits_1_decoy_BRL_58_285.pdb,-0.2065933566592457,808.6000000000004,0.859766472213127,0.140233527786873,-32.41987162607285,-37.67780486281322,8.80311752223821,2.876920056175095,-2.482028277019481,0.0,0.0,10.788502406738491,0.0,0.039186,8.0,307,64,4,25,2,0,0,0,1,0,-34971.20541682374,2,26,3623,809,810,71,893,209,191,16,403,100,104,9,0,0,0,0,0,0,0,0,201,48,52,4,0,0,0,0,0,0,0,0,0,0,0,0,0.1764705882352941,5,1,2.1133199999999994,76.88,418.8184622097498
decoys_minimizations/mini_1fpu_model0_chainB_PRC_resi2__chainB_hits_1_decoy_PRC_27_34.pdb,-0.2332302999012836,872.0,0.83701142724719,0.1629885727528099,-33.134916422996696,-37.273804790701206,9.682999031090333,3.498917894301485,-2.853667726926858,0.0,-1.354325299581781,4.006353074483885,1.0,0.0249309999999999,8.0,55,196,134,0,7,11,0,0,0,0,-83020.89766970371,2,27,3774,908,1027,37,1020,242,264,11,392,100,103,4,0,0,0,0,0,0,0,0,187,43,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0.2105263157894736,6,2,3.256100000000001,83.14,411.7814378584049
decoys_minimizations/mini_1fpu_model0_chainB_PRC_resi2__chainB_hits_1_decoy_PRC_28_12.pdb,-0.1936784530302906,914.3999999999996,0.7852264238398745,0.2147735761601254,-28.006507968523124,-37.94669152697497,15.152600144853295,3.1183142858492374,-2.474610929912501,0.0,0.0,-1.1293480881330098,0.0,-0.01319,8.0,58,203,136,0,17,16,0,0,0,0,66209.39623907358,1,36,3760,889,1027,41,1168,275,322,14,192,47,56,3,0,0,0,0,0,0,0,0,195,51,57,3,0,0,0,0,0,0,0,0,0,0,0,0,0.3,6,2,3.597700000000001,88.49000000000001,463.353620771455
decoys_minimizations/mini_1fpu_model0_chainB_PRC_resi2__chainB_hits_1_decoy_PRC_32_1.pdb,-0.1874597690684645,860.8000000000011,0.8256227006160166,0.1743772993839834,-37.36046968134406,-43.56062619871091,15.594329340548995,2.042188568110305,-2.4662456753832203,0.0,-1.5008365412619646,8.065833693906756,1.0,0.009807,5.0,48,303,130,0,29,28,0,0,0,0,33994.75551535599,2,52,3996,932,1070,49,795,187,209,4,579,144,147,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,6,2,3.937520000000002,89.28,437.291609581958
decoys_minimizations/mini_1fv0_model0_chainA_9AR_resi401__chainA_hits_1_decoy_9AR_36_25.pdb,-0.1968995958306738,786.2699999999995,0.7705800693043987,0.2294199306956013,-18.27859295293561,-26.5848734804938,5.468384722578975,7.706520181718133,-1.4703477121205424,0.0,0.0,1.1566462041323284,0.0,0.0067629999999999,2.0,113,0,125,6,0,33,0,0,0,0,-11017.317490748228,0,14,2478,591,698,55,749,174,218,11,364,80,95,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4444444444444444,7,2,1.90238,114.22,407.2656949585543
decoys_minimizations/mini_1fv0_model0_chainA_9AR_resi401__chainA_hits_1_decoy_9AR_43_4.pdb,-0.1262373578477265,734.4899999999998,0.8097895667999364,0.1902104332000636,-26.55831823480031,-26.507417219139143,7.110465883938389,-1.797442621532582,-0.4142959964021884,0.0,0.0,3.47403536890254,0.0,-0.000511,0.0,132,0,146,7,0,30,0,0,0,0,16955.097736794563,0,33,2584,601,709,49,594,132,169,7,415,102,112,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,8,2,4.031720000000004,102.13,433.4274946364545
decoys_minimizations/mini_1fv0_model0_chainA_9AR_resi401__chainA_hits_1_decoy_9AR_8_57.pdb,-0.2132844563947322,733.7600000000002,0.764798477214136,0.235201522785864,-21.672636329558912,-33.143695841395015,8.517447110568327,11.10024863185788,-2.9633366165822963,0.0,-1.7966888093624007,14.633690235302533,1.0,0.0124009999999999,3.0,138,0,124,12,0,37,0,0,0,0,113116.9563497014,1,27,2280,546,663,53,672,160,188,20,717,161,195,14,0,0,0,0,0,0,0,0,139,35,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,5,3,2.1719,124.39,353.6504490006038
decoys_minimizations/mini_1fvt_model0_chainA_106_resi299__chainA_hits_1_decoy_106_23_11.pdb,-0.2067925218265753,742.1999999999989,0.7009407811590344,0.2990592188409656,-22.26773562899234,-27.680242596189828,9.979969583960496,5.001544799844851,-2.8842403696220917,0.0,0.0,0.8272994529968869,0.0,-0.006767,16.0,13,261,11,0,35,1,0,0,0,0,-21271.18251273455,0,13,2395,582,597,0,997,241,249,0,192,53,45,0,0,0,0,0,0,0,0,0,180,43,43,0,0,0,0,0,206,52,51,0,0,0,0,0,0.3076923076923077,6,3,2.7173,92.93,345.89946543946195
decoys_minimizations/mini_1fvt_model0_chainA_106_resi299__chainA_hits_1_decoy_106_38_108.pdb,-0.119343048310875,702.2000000000007,0.7043882435452902,0.2956117564547098,-25.37552170839524,-26.929080951638294,7.864376474482697,4.802202488575176,-3.906675163874297,-2.929489798432968,0.0,6.008281583648813,2.0,-0.0053229999999999,9.0,12,222,59,0,15,23,0,0,0,0,-90140.52266853725,2,16,2438,603,612,0,580,141,146,0,529,135,135,0,677,160,159,0,0,0,0,0,103,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2857142857142857,4,4,2.4844,94.22,367.416993039186
decoys_minimizations/mini_1fvt_model0_chainA_106_resi299__chainA_hits_1_decoy_106_4_132.pdb,-0.1832305080468841,855.6000000000004,0.6731834490415566,0.3268165509584434,-30.324971562534078,-31.617361991752887,10.958451001147123,4.6526986390558704,-6.755600133679536,-0.5245856379428986,-2.4727475246745154,8.74004921868356,3.0,-0.013913,5.0,11,328,22,0,54,2,0,0,0,0,-76967.3645959663,3,32,3169,778,784,0,853,208,205,0,235,64,58,0,0,0,0,0,0,0,0,0,314,78,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,7,2,2.4889399999999995,115.2,468.5257059951679
decoys_minimizations/mini_1fxv_model0_chainB_PNN_resi1001__chainB_hits_1_decoy_PNN_11_41.pdb,-0.0347309612933743,533.7000000000007,0.7936320850079644,0.2063679149920355,-14.835960967995788,-18.301748042139025,5.052326132329426,4.980949386116208,-2.683964692369159,0.0,-1.050056297509819,7.2463717851970815,1.0,0.0073349999999999,5.0,29,96,81,0,22,1,0,0,0,0,65636.84586047068,2,13,2096,458,534,6,377,88,104,1,592,139,163,2,0,0,0,0,0,0,0,0,320,76,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5833333333333334,4,3,-0.2081999999999982,87.91,350.2059850290015
decoys_minimizations/mini_1fxv_model0_chainB_PNN_resi1001__chainB_hits_1_decoy_PNN_36_196.pdb,0.0123316733948225,529.5999999999985,0.833613293964483,0.1663867060355169,-18.24055578003572,-17.642427894546927,7.682535252179491,-0.245446736103986,-2.5400295835315774,0.0,-0.6833795392611535,4.655456046461429,1.0,0.013512,2.0,14,110,120,0,26,0,0,0,0,0,70522.94855548049,1,23,2372,563,663,6,109,33,40,0,714,173,201,0,0,0,0,0,0,0,0,0,115,34,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6428571428571429,5,1,2.21692,99.6,390.60288744474406
decoys_minimizations/mini_1fxv_model0_chainB_PNN_resi1001__chainB_hits_1_decoy_PNN_45_15.pdb,-0.0832870325759151,569.0,0.8284591454331817,0.1715408545668182,-19.585399453273794,-18.204309774398094,3.591495512817687,-0.1784090768846908,-0.8687506282537925,0.0,0.0,10.509941121992792,0.0,0.0057779999999999,2.0,5,107,79,0,22,4,0,0,0,0,-15736.937206462408,0,19,2168,509,614,4,353,79,94,0,569,138,161,0,0,0,0,0,0,0,0,0,287,69,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6153846153846154,5,3,1.56202,95.5,355.6767739367351
decoys_minimizations/mini_1g9v_model0_chainA_RQ3_resi801__chainB_chainA_hits_1_decoy_RQ3_17_34.pdb,-0.1292593756749589,716.7000000000007,0.6737829656131734,0.3262170343868266,-17.89103604882962,-21.121658255442757,4.774543413547235,2.983219630027861,-1.5358781219842967,0.0,0.0,6.196297017478707,0.0,-0.001327,1.0,187,0,22,10,0,0,0,0,0,0,17226.006153383576,0,13,2552,660,712,27,477,104,130,3,161,42,42,2,0,0,0,0,0,0,0,0,119,25,37,1,179,48,53,3,0,0,0,0,0,0,0,0,0.1764705882352941,6,2,3.8513200000000025,51.97,386.02051947612114
decoys_minimizations/mini_1g9v_model0_chainA_RQ3_resi801__chainB_chainA_hits_1_decoy_RQ3_18_76.pdb,-0.1146772110340645,681.5,0.6874876090490121,0.3125123909509879,-13.922498457911274,-17.866958409857034,4.34572837712625,2.135737098808022,-0.1782044571125425,0.0,0.0,3.534594505414208,0.0,-0.0104139999999999,1.0,178,0,22,4,0,0,0,0,1,0,31212.473107913887,0,18,2491,659,693,28,446,101,128,2,167,46,46,2,0,0,0,0,0,0,0,0,102,24,30,1,189,48,50,2,0,0,0,0,0,0,0,0,0.1764705882352941,6,2,3.8513200000000025,51.97,393.3940577034549
decoys_minimizations/mini_1g9v_model0_chainA_RQ3_resi801__chainB_chainA_hits_1_decoy_RQ3_49_244.pdb,-0.0902363198089619,733.6000000000004,0.7518070609420249,0.2481929390579751,-20.205802426123,-21.677395831974763,3.786887359656191,2.5621661698469325,-2.7260329392976246,0.0,0.0,7.120046623895909,0.0,-0.0055509999999999,2.0,263,0,28,4,0,0,0,0,0,0,-124872.30553564236,1,24,2880,803,847,37,312,80,81,3,390,99,108,3,0,0,0,0,0,0,0,0,111,28,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3157894736842105,3,2,3.4743600000000017,75.27,453.7610010699957
decoys_minimizations/mini_1ggd_model0_chainC_FAF_altA_resi301__chainC_altB_hits_1_decoy_FAF_12_36.pdb,-0.0989652922960842,609.6700000000001,0.5791528649291289,0.4208471350708711,-16.590124503215804,-30.656026733603422,14.810481466801988,9.64477427859407,-1.5097119867116362,0.0,0.0,2.533718825981401,0.0,0.015595,10.0,0,61,176,0,25,103,0,0,0,0,17569.222379486826,0,15,1848,473,581,67,200,49,57,7,332,89,111,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,5,2,1.4550799999999993,74.51,394.4372816621855
