Name,ShapeQuery,TanimotoCombo,ShapeTanimoto,ColorTanimoto
B1V_25_61,mini_1tou_model0_chainA_B1V_resi501__chainA_1,1.135,0.782,0.352
B1V_41_21,mini_1tou_model0_chainA_B1V_resi501__chainA_1,1.079,0.647,0.431
B1V_37_46,mini_1tou_model0_chainA_B1V_resi501__chainA_1,1.054,0.733,0.321
FRZ_44_58,mini_1tvo_model0_chainA_FRZ_resi1001__chainA_1,1.013,0.717,0.296
FRZ_27_4,mini_1tvo_model0_chainA_FRZ_resi1001__chainA_1,1.008,0.709,0.298
FRZ_42_1,mini_1tvo_model0_chainA_FRZ_resi1001__chainA_1,0.961,0.721,0.24
BBB_22_232,mini_1u1g_model0_chainB_BBB_resi4300__chainB_1,0.95,0.679,0.272
BBB_32_162,mini_1u1g_model0_chainB_BBB_resi4300__chainB_1,0.855,0.636,0.218
BBB_44_263,mini_1u1g_model0_chainB_BBB_resi4300__chainB_1,0.821,0.641,0.181
P2C_37_132,mini_1u21_model0_chainB_P2C_resi221__chainB_1,1.3,0.684,0.616
P2C_2_163,mini_1u21_model0_chainB_P2C_resi221__chainB_1,1.181,0.701,0.48
P2C_32_16,mini_1u21_model0_chainB_P2C_resi221__chainB_1,1.139,0.662,0.477
IHE_26_9,mini_1u9v_model0_chainA_IHE_resi300__chainA_1,1.034,0.76,0.274
IHE_34_128,mini_1u9v_model0_chainA_IHE_resi300__chainA_1,0.94,0.735,0.204
IHE_22_274,mini_1u9v_model0_chainA_IHE_resi300__chainA_1,0.932,0.759,0.173
SH4_15_105,mini_1um4_model0_chainH_SH4_resi1001__chainL_chainH_1,1.087,0.699,0.388
SH4_3_288,mini_1um4_model0_chainH_SH4_resi1001__chainL_chainH_1,1.077,0.794,0.284
SH4_11_119,mini_1um4_model0_chainH_SH4_resi1001__chainL_chainH_1,1.003,0.744,0.259
RRC_5_44,mini_1unl_model0_chainA_RRC_resi1293__chainA_1,0.882,0.607,0.274
RRC_17_273,mini_1unl_model0_chainA_RRC_resi1293__chainA_1,0.878,0.629,0.25
RRC_6_107,mini_1unl_model0_chainA_RRC_resi1293__chainA_1,0.872,0.591,0.281
I48_50_297,mini_1uvt_model0_chainH_I48_resi1__chainH_1,1.048,0.78,0.268
I48_7_102,mini_1uvt_model0_chainH_I48_resi1__chainH_1,0.919,0.651,0.268
I48_30_217,mini_1uvt_model0_chainH_I48_resi1__chainH_1,0.895,0.771,0.123
PU3_38_238,mini_1uy6_model0_chainA_PU3_resi1224__chainA_altA_1,0.914,0.669,0.245
PU3_5_168,mini_1uy6_model0_chainA_PU3_resi1224__chainA_altA_1,0.901,0.657,0.244
PU3_11_41,mini_1uy6_model0_chainA_PU3_resi1224__chainA_altA_1,0.899,0.625,0.274
PU4_26_203,mini_1uy7_model0_chainA_PU4_resi1224__chainA_altB_1,1.072,0.679,0.393
PU4_25_195,mini_1uy7_model0_chainA_PU4_resi1224__chainA_altB_1,1.043,0.65,0.393
PU4_41_125,mini_1uy7_model0_chainA_PU4_resi1224__chainA_altB_1,1.028,0.761,0.267
PU5_3_112,mini_1uy8_model0_chainA_PU5_resi1224__chainA_1,1.133,0.688,0.445
PU5_16_199,mini_1uy8_model0_chainA_PU5_resi1224__chainA_1,1.052,0.631,0.421
PU5_39_104,mini_1uy8_model0_chainA_PU5_resi1224__chainA_1,0.96,0.689,0.271
PU7_38_20,mini_1uyc_model0_chainA_PU7_resi1224__chainA_altB_1,0.936,0.684,0.252
PU7_49_83,mini_1uyc_model0_chainA_PU7_resi1224__chainA_altB_1,0.933,0.72,0.213
PU7_23_229,mini_1uyc_model0_chainA_PU7_resi1224__chainA_altB_1,0.921,0.663,0.258
PU2_37_8,mini_1uyg_model0_chainA_PU2_resi1224__chainA_altB_1,1.057,0.808,0.249
PU2_9_125,mini_1uyg_model0_chainA_PU2_resi1224__chainA_altB_1,1.045,0.798,0.247
PU2_2_87,mini_1uyg_model0_chainA_PU2_resi1224__chainA_altB_1,1.026,0.771,0.256
PU0_23_51,mini_1uyh_model0_chainA_PU0_resi1224__chainA_altA_1,0.96,0.619,0.34
PU0_15_57,mini_1uyh_model0_chainA_PU0_resi1224__chainA_altA_1,0.927,0.721,0.206
PU0_4_63,mini_1uyh_model0_chainA_PU0_resi1224__chainA_altA_1,0.894,0.613,0.281
PUZ_6_41,mini_1uyi_model0_chainA_PUZ_resi1224__chainA_altB_1,0.85,0.481,0.369
PUZ_2_106,mini_1uyi_model0_chainA_PUZ_resi1224__chainA_altB_1,0.831,0.622,0.209
PUZ_9_125,mini_1uyi_model0_chainA_PUZ_resi1224__chainA_altB_1,0.823,0.575,0.248
PUX_11_180,mini_1uyk_model0_chainA_PUX_resi1224__chainA_altB_1,1.009,0.697,0.313
PUX_19_50,mini_1uyk_model0_chainA_PUX_resi1224__chainA_altB_1,0.937,0.71,0.226
PUX_23_53,mini_1uyk_model0_chainA_PUX_resi1224__chainA_altB_1,0.908,0.667,0.241
BBA_29_58,mini_1v2n_model0_chainT_BBA_resi1__chainT_1,0.941,0.618,0.323
BBA_16_202,mini_1v2n_model0_chainT_BBA_resi1__chainT_1,0.922,0.666,0.256
BBA_15_87,mini_1v2n_model0_chainT_BBA_resi1__chainT_1,0.853,0.688,0.165
MRK_38_68,mini_1v4s_model0_chainA_MRK_resi501__chainA_1,0.974,0.694,0.28
MRK_34_66,mini_1v4s_model0_chainA_MRK_resi501__chainA_1,0.971,0.652,0.319
MRK_41_127,mini_1v4s_model0_chainA_MRK_resi501__chainA_1,0.965,0.707,0.259
IBA_48_88,mini_1vcj_model0_chainA_IBA_resi1__chainA_1,0.826,0.608,0.218
IBA_47_87,mini_1vcj_model0_chainA_IBA_resi1__chainA_1,0.822,0.604,0.218
IBA_1_286,mini_1vcj_model0_chainA_IBA_resi1__chainA_1,0.8,0.673,0.127
AAP_35_14,mini_1vru_model0_chainA_AAP_resi999__chainA_1,1.05,0.738,0.312
AAP_24_22,mini_1vru_model0_chainA_AAP_resi999__chainA_1,1.045,0.682,0.362
AAP_16_26,mini_1vru_model0_chainA_AAP_resi999__chainA_1,1.042,0.719,0.322
NST_23_40,mini_1xgi_model0_chainB_NST_resi416__chainB_1,1.087,0.636,0.451
NST_18_44,mini_1xgi_model0_chainB_NST_resi416__chainB_1,1.004,0.704,0.3
NST_13_22,mini_1xgi_model0_chainB_NST_resi416__chainB_1,0.992,0.692,0.3
4PP_23_100,mini_1xka_model0_chainC_4PP_resi500__chainC_1,0.839,0.688,0.151
4PP_14_138,mini_1xka_model0_chainC_4PP_resi500__chainC_1,0.774,0.608,0.166
4PP_3_295,mini_1xka_model0_chainC_4PP_resi500__chainC_1,0.758,0.659,0.099
HYQ_49_2,mini_1xnn_model0_chainA_HYQ_resi101__chainA_1,1.044,0.673,0.371
HYQ_17_15,mini_1xnn_model0_chainA_HYQ_resi101__chainA_1,1.018,0.741,0.277
HYQ_12_32,mini_1xnn_model0_chainA_HYQ_resi101__chainA_1,1.014,0.727,0.286
PB3_24_255,mini_1xuc_model0_chainA_PB3_resi2001__chainA_1,1.067,0.815,0.252
PB3_45_273,mini_1xuc_model0_chainA_PB3_resi2001__chainA_1,1.013,0.64,0.373
PB3_35_299,mini_1xuc_model0_chainA_PB3_resi2001__chainA_1,0.979,0.648,0.331
NEZ_28_6,mini_1y5w_model0_chainA_NEZ_resi500__chainA_altB_1,0.955,0.771,0.184
NEZ_45_14,mini_1y5w_model0_chainA_NEZ_resi500__chainA_altB_1,0.935,0.635,0.3
NEZ_2_27,mini_1y5w_model0_chainA_NEZ_resi500__chainA_altB_1,0.914,0.671,0.244
E89_4_150,mini_1y5x_model0_chainA_E89_resi500__chainA_1,1.021,0.698,0.323
E89_5_124,mini_1y5x_model0_chainA_E89_resi500__chainA_1,1.001,0.673,0.328
E89_49_2,mini_1y5x_model0_chainA_E89_resi500__chainA_1,0.974,0.717,0.256
CT7_36_12,mini_1y8y_model0_chainA_CT7_resi401__chainA_1,1.206,0.783,0.424
CT7_35_29,mini_1y8y_model0_chainA_CT7_resi401__chainA_1,1.173,0.789,0.383
CT7_26_6,mini_1y8y_model0_chainA_CT7_resi401__chainA_1,1.085,0.681,0.404
1CA_45_48,mini_1y9r_model0_chainA_1CA_resi2001__chainA_1,0.969,0.687,0.282
1CA_43_5,mini_1y9r_model0_chainA_1CA_resi2001__chainA_1,0.968,0.704,0.264
1CA_8_13,mini_1y9r_model0_chainA_1CA_resi2001__chainA_1,0.965,0.632,0.334
NBL_38_211,mini_1yk7_model0_chainA_NBL_resi216__chainA_1,0.978,0.665,0.313
NBL_33_151,mini_1yk7_model0_chainA_NBL_resi216__chainA_1,0.971,0.622,0.349
NBL_43_279,mini_1yk7_model0_chainA_NBL_resi216__chainA_1,0.897,0.597,0.301
L47_27_3,mini_1yrs_model0_chainA_L47_resi604__chainA_1,1.126,0.751,0.375
L47_33_37,mini_1yrs_model0_chainA_L47_resi604__chainA_1,1.117,0.665,0.451
L47_16_52,mini_1yrs_model0_chainA_L47_resi604__chainA_1,1.09,0.647,0.443
789_45_1,mini_1zaf_model0_chainB_789_resi202__chainB_1,1.202,0.79,0.412
789_46_2,mini_1zaf_model0_chainB_789_resi202__chainB_1,1.1,0.743,0.357
789_14_7,mini_1zaf_model0_chainB_789_resi202__chainB_1,1.039,0.844,0.195
P1S_24_24,mini_1zgj_model0_chainA_P1S_resi0__chainA_1,1.061,0.729,0.331
P1S_46_62,mini_1zgj_model0_chainA_P1S_resi0__chainA_1,1.049,0.776,0.274
P1S_6_4,mini_1zgj_model0_chainA_P1S_resi0__chainA_1,1.037,0.797,0.24
DQB_37_96,mini_1zly_model0_chainA_DQB_resi1301__chainA_1,0.872,0.662,0.211
DQB_40_27,mini_1zly_model0_chainA_DQB_resi1301__chainA_1,0.843,0.649,0.194
DQB_3_147,mini_1zly_model0_chainA_DQB_resi1301__chainA_1,0.815,0.621,0.194
NIM_25_5,mini_1zwp_model0_chainA_NIM_resi401__chainA_altA_1,1.12,0.791,0.329
NIM_41_19,mini_1zwp_model0_chainA_NIM_resi401__chainA_altA_1,1.045,0.595,0.451
NIM_13_2,mini_1zwp_model0_chainA_NIM_resi401__chainA_altA_1,1.029,0.651,0.378
BI5_16_22,mini_1zyj_model0_chainA_BI5_resi362__chainA_1,1.074,0.675,0.399
BI5_4_40,mini_1zyj_model0_chainA_BI5_resi362__chainA_1,1.06,0.726,0.334
BI5_15_38,mini_1zyj_model0_chainA_BI5_resi362__chainA_1,1.0,0.643,0.357
GEP_37_41,mini_25c8_model0_chainL_GEP_resi212__chainH_chainL_1,0.972,0.645,0.327
GEP_26_194,mini_25c8_model0_chainL_GEP_resi212__chainH_chainL_1,0.901,0.697,0.204
GEP_15_35,mini_25c8_model0_chainL_GEP_resi212__chainH_chainL_1,0.872,0.692,0.18
CK9_21_156,mini_2a0c_model0_chainX_CK9_resi500__chainX_altA_1,0.98,0.657,0.322
CK9_2_281,mini_2a0c_model0_chainX_CK9_resi500__chainX_altA_1,0.91,0.6,0.31
CK9_45_280,mini_2a0c_model0_chainX_CK9_resi500__chainX_altA_1,0.907,0.634,0.273
C0R_19_35,mini_2a3i_model0_chainA_C0R_resi301__chainA_1,0.977,0.589,0.388
C0R_26_296,mini_2a3i_model0_chainA_C0R_resi301__chainA_1,0.945,0.688,0.257
C0R_11_8,mini_2a3i_model0_chainA_C0R_resi301__chainA_1,0.928,0.734,0.194
JNH_17_229,mini_2ajl_model0_chainJ_JNH_resi1__chainJ_1,0.942,0.639,0.302
JNH_94_22,mini_2ajl_model0_chainJ_JNH_resi1__chainJ_1,0.941,0.658,0.283
JNH_34_132,mini_2ajl_model0_chainJ_JNH_resi1__chainJ_1,0.938,0.622,0.316
TGN_47_17,mini_2ajx_model0_chainL_TGN_resi501__chainL_chainH_1,1.177,0.806,0.371
TGN_55_3,mini_2ajx_model0_chainL_TGN_resi501__chainL_chainH_1,1.139,0.686,0.454
TGN_4_228,mini_2ajx_model0_chainL_TGN_resi501__chainL_chainH_1,1.123,0.701,0.421
17H_39_0,mini_2amb_model0_chainA_17H_resi1001__chainA_altB_1,1.025,0.732,0.293
17H_19_7,mini_2amb_model0_chainA_17H_resi1001__chainA_altB_1,0.984,0.562,0.423
17H_35_6,mini_2amb_model0_chainA_17H_resi1001__chainA_altB_1,0.982,0.713,0.269
IHU_45_257,mini_2ati_model0_chainA_IHU_resi848__chainB_chainA_1,1.054,0.695,0.359
IHU_7_22,mini_2ati_model0_chainA_IHU_resi848__chainB_chainA_1,1.05,0.696,0.354
IHU_19_91,mini_2ati_model0_chainA_IHU_resi848__chainB_chainA_1,1.05,0.708,0.342
CT1_27_90,mini_2aux_model0_chainA_CT1_resi216__chainA_1,1.037,0.681,0.356
CT1_25_189,mini_2aux_model0_chainA_CT1_resi216__chainA_1,0.893,0.668,0.225
CT1_49_190,mini_2aux_model0_chainA_CT1_resi216__chainA_1,0.857,0.663,0.194
BHM_11_297,mini_2ax9_model0_chainA_BHM_resi1__chainA_1,0.943,0.71,0.233
BHM_39_10,mini_2ax9_model0_chainA_BHM_resi1__chainA_1,0.9,0.609,0.291
BHM_30_292,mini_2ax9_model0_chainA_BHM_resi1__chainA_1,0.889,0.556,0.333
IZA_13_1,mini_2b7a_model0_chainA_IZA_resi2001__chainA_1,1.083,0.779,0.304
IZA_43_15,mini_2b7a_model0_chainA_IZA_resi2001__chainA_1,0.99,0.687,0.303
IZA_42_25,mini_2b7a_model0_chainA_IZA_resi2001__chainA_1,0.975,0.717,0.258
PQA_1_17,mini_2bal_model0_chainA_PQA_resi401__chainA_1,0.92,0.726,0.195
PQA_20_133,mini_2bal_model0_chainA_PQA_resi401__chainA_1,0.888,0.735,0.152
PQA_2_190,mini_2bal_model0_chainA_PQA_resi401__chainA_1,0.879,0.692,0.188
T1D_16_28,mini_2bgd_model0_chainA_T1D_resi1298__chainA_1,1.188,0.823,0.365
T1D_49_156,mini_2bgd_model0_chainA_T1D_resi1298__chainA_1,1.121,0.753,0.368
T1D_47_177,mini_2bgd_model0_chainA_T1D_resi1298__chainA_1,1.115,0.771,0.344
BRY_4_3,mini_2bhe_model0_chainA_BRY_resi1299__chainA_1,1.373,0.893,0.48
BRY_42_4,mini_2bhe_model0_chainA_BRY_resi1299__chainA_1,1.23,0.899,0.331
BRY_32_2,mini_2bhe_model0_chainA_BRY_resi1299__chainA_1,1.206,0.846,0.36
529_50_131,mini_2bpm_model0_chainC_529_resi1299__chainC_1,1.032,0.708,0.323
529_15_2,mini_2bpm_model0_chainC_529_resi1299__chainC_1,0.993,0.798,0.196
529_13_36,mini_2bpm_model0_chainC_529_resi1299__chainC_1,0.977,0.699,0.277
PFP_32_220,mini_2br1_model0_chainA_PFP_resi1277__chainA_altB_1,0.959,0.671,0.288
PFP_11_61,mini_2br1_model0_chainA_PFP_resi1277__chainA_altB_1,0.902,0.72,0.182
PFP_13_188,mini_2br1_model0_chainA_PFP_resi1277__chainA_altB_1,0.864,0.766,0.098
PFQ_1_1,mini_2brb_model0_chainA_PFQ_resi1277__chainA_1,0.997,0.696,0.301
PFQ_15_106,mini_2brb_model0_chainA_PFQ_resi1277__chainA_1,0.95,0.634,0.316
PFQ_3_84,mini_2brb_model0_chainA_PFQ_resi1277__chainA_1,0.938,0.552,0.386
CT5_23_2,mini_2brc_model0_chainA_CT5_resi1215__chainA_1,1.118,0.721,0.397
CT5_17_65,mini_2brc_model0_chainA_CT5_resi1215__chainA_1,1.054,0.79,0.264
CT5_43_25,mini_2brc_model0_chainA_CT5_resi1215__chainA_1,1.029,0.691,0.338
KJ2_37_48,mini_2bre_model0_chainB_KJ2_resi1220__chainB_1,0.901,0.73,0.171
KJ2_5_35,mini_2bre_model0_chainB_KJ2_resi1220__chainB_1,0.893,0.66,0.232
KJ2_35_187,mini_2bre_model0_chainB_KJ2_resi1220__chainB_1,0.887,0.675,0.213
DFY_8_7,mini_2brg_model0_chainA_DFY_resi1270__chainA_1,0.981,0.632,0.349
DFY_42_171,mini_2brg_model0_chainA_DFY_resi1270__chainA_1,0.921,0.678,0.243
DFY_36_10,mini_2brg_model0_chainA_DFY_resi1270__chainA_1,0.914,0.732,0.182
DFW_5_39,mini_2brh_model0_chainA_DFW_resi1272__chainA_altA_1,0.932,0.653,0.279
DFW_32_14,mini_2brh_model0_chainA_DFW_resi1272__chainA_altA_1,0.902,0.636,0.266
DFW_7_188,mini_2brh_model0_chainA_DFW_resi1272__chainA_altA_1,0.897,0.672,0.224
DFZ_37_2,mini_2brm_model0_chainA_DFZ_resi1275__chainA_altB_1,0.93,0.646,0.284
DFZ_7_50,mini_2brm_model0_chainA_DFZ_resi1275__chainA_altB_1,0.902,0.608,0.295
DFZ_49_133,mini_2brm_model0_chainA_DFZ_resi1275__chainA_altB_1,0.892,0.651,0.241
DF2_6_183,mini_2bro_model0_chainA_DF2_resi1277__chainA_1,0.907,0.552,0.355
DF2_25_252,mini_2bro_model0_chainA_DF2_resi1277__chainA_1,0.895,0.711,0.185
DF2_28_174,mini_2bro_model0_chainA_DF2_resi1277__chainA_1,0.856,0.595,0.261
BSM_28_64,mini_2bsm_model0_chainA_BSM_resi1224__chainA_1,0.935,0.694,0.241
BSM_30_51,mini_2bsm_model0_chainA_BSM_resi1224__chainA_1,0.891,0.702,0.189
BSM_2_64,mini_2bsm_model0_chainA_BSM_resi1224__chainA_1,0.888,0.616,0.272
TF1_24_89,mini_2bu2_model0_chainA_TF1_resi1387__chainA_1,1.081,0.721,0.359
TF1_39_3,mini_2bu2_model0_chainA_TF1_resi1387__chainA_1,1.035,0.763,0.271
TF1_26_148,mini_2bu2_model0_chainA_TF1_resi1387__chainA_1,0.996,0.734,0.262
TF3_43_278,mini_2bu7_model0_chainA_TF3_resi1386__chainA_1,0.89,0.65,0.239
TF3_1_99,mini_2bu7_model0_chainA_TF3_resi1386__chainA_1,0.887,0.745,0.142
TF3_21_22,mini_2bu7_model0_chainA_TF3_resi1386__chainA_1,0.879,0.645,0.234
2D7_49_12,mini_2byh_model0_chainA_2D7_resi1226__chainA_altA_1,1.027,0.711,0.316
2D7_9_22,mini_2byh_model0_chainA_2D7_resi1226__chainA_altA_1,0.982,0.704,0.277
2D7_50_4,mini_2byh_model0_chainA_2D7_resi1226__chainA_altA_1,0.957,0.677,0.28
FNZ_12_133,mini_2c1p_model0_chainH_FNZ_resi1214__chainH_chainL_1,1.019,0.681,0.338
FNZ_10_12,mini_2c1p_model0_chainH_FNZ_resi1214__chainH_chainL_1,0.974,0.73,0.244
FNZ_5_231,mini_2c1p_model0_chainH_FNZ_resi1214__chainH_chainL_1,0.973,0.686,0.287
IYZ_18_164,mini_2c3i_model0_chainB_IYZ_resi1306__chainB_altA_1,0.982,0.75,0.231
IYZ_26_18,mini_2c3i_model0_chainB_IYZ_resi1306__chainB_altA_1,0.96,0.692,0.268
IYZ_11_12,mini_2c3i_model0_chainB_IYZ_resi1306__chainB_altA_1,0.948,0.644,0.305
MTW_23_213,mini_2c5y_model0_chainA_MTW_resi1298__chainA_altA_1,0.946,0.648,0.298
MTW_26_262,mini_2c5y_model0_chainA_MTW_resi1298__chainA_altA_1,0.912,0.713,0.199
MTW_22_103,mini_2c5y_model0_chainA_MTW_resi1298__chainA_altA_1,0.896,0.668,0.228
CT6_35_14,mini_2c68_model0_chainA_CT6_resi1297__chainA_1,1.036,0.792,0.244
CT6_32_12,mini_2c68_model0_chainA_CT6_resi1297__chainA_1,1.026,0.764,0.262
CT6_45_45,mini_2c68_model0_chainA_CT6_resi1297__chainA_1,1.021,0.61,0.41
CT8_6_17,mini_2c69_model0_chainA_CT8_resi1299__chainA_1,1.038,0.756,0.283
CT8_49_144,mini_2c69_model0_chainA_CT8_resi1299__chainA_1,0.987,0.756,0.231
CT8_7_3,mini_2c69_model0_chainA_CT8_resi1299__chainA_1,0.967,0.683,0.284
DT2_15_266,mini_2c6k_model0_chainA_DT2_resi1299__chainA_1,1.044,0.745,0.299
DT2_26_165,mini_2c6k_model0_chainA_DT2_resi1299__chainA_1,1.018,0.694,0.324
DT2_45_83,mini_2c6k_model0_chainA_DT2_resi1299__chainA_1,0.948,0.729,0.219
DT5_8_268,mini_2c6m_model0_chainA_DT5_resi1297__chainA_1,0.947,0.763,0.184
DT5_19_209,mini_2c6m_model0_chainA_DT5_resi1297__chainA_1,0.936,0.723,0.213
DT5_6_31,mini_2c6m_model0_chainA_DT5_resi1297__chainA_1,0.906,0.712,0.194
C3M_3_279,mini_2c8y_model0_chainB_C3M_resi1252__chainB_1,0.931,0.714,0.217
C3M_6_206,mini_2c8y_model0_chainB_C3M_resi1252__chainB_1,0.929,0.687,0.242
C3M_42_95,mini_2c8y_model0_chainB_C3M_resi1252__chainB_1,0.923,0.731,0.192
C4M_50_175,mini_2c93_model0_chainB_C4M_resi1251__chainB_1,0.95,0.665,0.285
C4M_47_6,mini_2c93_model0_chainB_C4M_resi1251__chainB_1,0.909,0.673,0.236
C4M_15_59,mini_2c93_model0_chainB_C4M_resi1251__chainB_1,0.908,0.573,0.334
23D_4_16,mini_2cdz_model0_chainA_23D_resi1591__chainA_altB_1,0.984,0.754,0.23
23D_33_26,mini_2cdz_model0_chainA_23D_resi1591__chainA_altB_1,0.944,0.679,0.265
23D_12_8,mini_2cdz_model0_chainA_23D_resi1591__chainA_altB_1,0.942,0.727,0.215
P2N_31_3,mini_2cgf_model0_chainA_P2N_resi1214__chainA_altB_1,0.956,0.607,0.349
P2N_10_3,mini_2cgf_model0_chainA_P2N_resi1214__chainA_altB_1,0.952,0.534,0.418
P2N_19_14,mini_2cgf_model0_chainA_P2N_resi1214__chainA_altB_1,0.943,0.583,0.36
GAS_34_20,mini_2cgr_model0_chainH_GAS_resi215__chainH_1,0.828,0.503,0.325
GAS_6_240,mini_2cgr_model0_chainH_GAS_resi215__chainH_1,0.808,0.675,0.133
GAS_12_24,mini_2cgr_model0_chainH_GAS_resi215__chainH_1,0.804,0.516,0.289
090_32_3,mini_2chx_model0_chainA_090_resi2093__chainA_1,1.06,0.779,0.282
090_7_5,mini_2chx_model0_chainA_090_resi2093__chainA_1,1.011,0.755,0.257
090_14_26,mini_2chx_model0_chainA_090_resi2093__chainA_1,1.01,0.749,0.261
RP4_26_202,mini_2cjf_model0_chainG_RP4_resi2351__chainG_altB_1,0.881,0.657,0.224
RP4_27_125,mini_2cjf_model0_chainG_RP4_resi2351__chainG_altB_1,0.86,0.742,0.118
RP4_24_69,mini_2cjf_model0_chainG_RP4_resi2351__chainG_altB_1,0.85,0.569,0.281
A25_43_168,mini_2e9u_model0_chainA_A25_resi1001__chainA_1,0.941,0.699,0.242
A25_50_19,mini_2e9u_model0_chainA_A25_resi1001__chainA_1,0.918,0.686,0.231
A25_41_8,mini_2e9u_model0_chainA_A25_resi1001__chainA_1,0.91,0.696,0.214
BES_9_2,mini_2ek9_model0_chainA_BES_resi2001__chainA_1,1.108,0.723,0.385
BES_59_15,mini_2ek9_model0_chainA_BES_resi2001__chainA_1,1.098,0.693,0.405
BES_76_98,mini_2ek9_model0_chainA_BES_resi2001__chainA_1,1.03,0.749,0.281
7PY_42_169,mini_2etm_model0_chainB_7PY_resi132__chainB_1,1.045,0.732,0.313
7PY_36_92,mini_2etm_model0_chainB_7PY_resi132__chainB_1,1.003,0.755,0.248
7PY_33_271,mini_2etm_model0_chainB_7PY_resi132__chainB_1,0.985,0.783,0.202
NOQ_47_141,mini_2f7d_model0_chainA_NOQ_resi600__chainA_1,0.919,0.749,0.17
NOQ_2_136,mini_2f7d_model0_chainA_NOQ_resi600__chainA_1,0.918,0.646,0.272
NOQ_8_49,mini_2f7d_model0_chainA_NOQ_resi600__chainA_1,0.899,0.72,0.178
2EA_18_112,mini_2f7e_model0_chainE_2EA_resi351__chainE_1,0.967,0.614,0.353
2EA_27_37,mini_2f7e_model0_chainE_2EA_resi351__chainE_1,0.93,0.686,0.245
2EA_1_255,mini_2f7e_model0_chainE_2EA_resi351__chainE_1,0.861,0.722,0.139
4EA_44_2,mini_2f7x_model0_chainE_4EA_resi351__chainE_1,0.798,0.569,0.229
4EA_2_3,mini_2f7x_model0_chainE_4EA_resi351__chainE_1,0.79,0.502,0.288
4EA_39_209,mini_2f7x_model0_chainE_4EA_resi351__chainE_1,0.776,0.589,0.186
N4T_2_197,mini_2fl2_model0_chainA_N4T_resi604__chainA_1,0.914,0.655,0.26
N4T_22_89,mini_2fl2_model0_chainA_N4T_resi604__chainA_1,0.9,0.64,0.26
N4T_38_25,mini_2fl2_model0_chainA_N4T_resi604__chainA_1,0.868,0.607,0.262
N5T_28_9,mini_2fl6_model0_chainB_N5T_resi605__chainB_1,1.22,0.685,0.535
N5T_9_39,mini_2fl6_model0_chainB_N5T_resi605__chainB_1,1.191,0.792,0.399
N5T_40_11,mini_2fl6_model0_chainB_N5T_resi605__chainB_1,1.113,0.694,0.419
6NH_62_47,mini_2flb_model0_chainH_6NH_resi1246__chainH_altB_1,1.124,0.803,0.321
6NH_73_8,mini_2flb_model0_chainH_6NH_resi1246__chainH_altB_1,0.991,0.704,0.287
6NH_3_206,mini_2flb_model0_chainH_6NH_resi1246__chainH_altB_1,0.972,0.759,0.212
7NH_21_56,mini_2flr_model0_chainH_7NH_resi258__chainH_altA_1,1.036,0.8,0.236
7NH_28_75,mini_2flr_model0_chainH_7NH_resi258__chainH_altA_1,0.985,0.669,0.316
7NH_32_27,mini_2flr_model0_chainH_7NH_resi258__chainH_altA_1,0.976,0.765,0.212
3QC_1_17,mini_2fme_model0_chainA_3QC_resi370__chainA_1,1.118,0.721,0.397
3QC_50_0,mini_2fme_model0_chainA_3QC_resi370__chainA_1,1.058,0.699,0.359
3QC_15_4,mini_2fme_model0_chainA_3QC_resi370__chainA_1,1.048,0.671,0.377
FDN_43_55,mini_2fyu_model0_chainC_FDN_resi400__chainC_1,1.136,0.738,0.398
FDN_3_2,mini_2fyu_model0_chainC_FDN_resi400__chainC_1,1.072,0.743,0.329
FDN_32_23,mini_2fyu_model0_chainC_FDN_resi400__chainC_1,1.069,0.744,0.325
DH1_8_44,mini_2fzh_model0_chainA_DH1_resi208__chainA_1,0.92,0.639,0.281
DH1_4_133,mini_2fzh_model0_chainA_DH1_resi208__chainA_1,0.873,0.646,0.227
DH1_20_136,mini_2fzh_model0_chainA_DH1_resi208__chainA_1,0.85,0.657,0.193
DH3_45_100,mini_2fzi_model0_chainA_DH3_resi208__chainA_1,0.832,0.636,0.196
DH3_83_235,mini_2fzi_model0_chainA_DH3_resi208__chainA_1,0.83,0.513,0.317
DH3_23_118,mini_2fzi_model0_chainA_DH3_resi208__chainA_1,0.818,0.69,0.129
L1B_94_23,mini_2g21_model0_chainB_L1B_resi985__chainB_1,0.926,0.695,0.231
L1B_50_60,mini_2g21_model0_chainB_L1B_resi985__chainB_1,0.915,0.67,0.245
L1B_43_201,mini_2g21_model0_chainB_L1B_resi985__chainB_1,0.889,0.665,0.224
7IG_65_29,mini_2g24_model0_chainA_7IG_resi334__chainA_1,0.982,0.796,0.185
7IG_63_106,mini_2g24_model0_chainA_7IG_resi334__chainA_1,0.979,0.747,0.232
7IG_61_115,mini_2g24_model0_chainA_7IG_resi334__chainA_1,0.973,0.741,0.232
ACF_100_215,mini_2g5t_model0_chainA_ACF_resi800__chainA_1,0.919,0.746,0.173
ACF_64_70,mini_2g5t_model0_chainA_ACF_resi800__chainA_1,0.915,0.73,0.184
ACF_15_173,mini_2g5t_model0_chainA_ACF_resi800__chainA_1,0.898,0.716,0.182
VII_20_41,mini_2gfk_model0_chainB_VII_resi2410__chainB_1,0.974,0.669,0.305
VII_22_76,mini_2gfk_model0_chainB_VII_resi2410__chainB_1,0.964,0.661,0.303
VII_6_28,mini_2gfk_model0_chainB_VII_resi2410__chainB_1,0.929,0.636,0.293
